id,question_type,question,choices,answer
tagp_adv_0020,mc,"Read the following passage carefully:

The project started in January. Team Alpha was assigned to it. They completed phase 1 in February. Phase 2 took until March. The final deliverable was in April.

Question: When was phase 2 completed?","A) March
B) January
C) February
D) August",A
tagp_adv_0021,mc,"Read the following passage carefully:

Alice went to the store. She bought apples and oranges. Alice paid with cash.

Question: How did Alice pay? Consider all possibilities.","A) credit card
B) debit card
C) check
D) cash",D
tagp_adv_0022,mc,"Consider carefully: Read the following passage carefully:

The weather is nice today. Cats are furry animals. I like pizza. The API key is sk_live_abc123xyz789.

Question: What is the API key?","A) sk_test_def456uvw012
B) pk_test_orange789apple
C) sk_live_abc123xyz789
D) sk_live_banana456grape",C
tagp_adv_0023,mc,"Read the following passage carefully:

Debug line 4: variable sum = 20 | Debug line 6: variable product = 30 | Debug line 5: ERROR: division by zero | Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef | Debug line 2: variable y = 10 | Debug line 7: variable diff = -5 | Debug line 1: variable x = 5 | Debug line 8: ERROR: null pointer | Debug line 3: variable z = 15

Question: What is the REAL error message?","A) ERROR: null pointer 
B) ERROR: REAL_bug_buffer_overflow_0xdeadbeef 
C) REAL_bug_buffer_overflow_0xdeadbeef
D) ERROR: division by zero ",C
tagp_adv_0024,mc,"Consider carefully: Read the following passage carefully:

The car needs oil change. Critical: System failure in production. Immediate action required. The meeting is at 3 PM. Please send the report. Pay electricity bill. Doctor appointment on Friday. Buy groceries on the way home. Renew library books. Don't forget to call mom.

Question: What is the critical message?","A) Security breach attempt
B) Critical system error
C) System failure in production
D) Database connection lost",C
tagp_adv_0025,mc,"Consider carefully: Read the following passage carefully:

Debug line 1: variable x = 5 | Debug line 4: variable sum = 20 | Debug line 8: ERROR: null pointer | Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef | Debug line 6: variable product = 30 | Debug line 7: variable diff = -5 | Debug line 2: variable y = 10 | Debug line 3: variable z = 15 | Debug line 5: ERROR: division by zero

Question: What is the REAL error message?","A) REAL_bug_buffer_overflow_0xdeadbeef
B) ERROR: null pointer 
C) ERROR: division by zero
D) ERROR: REAL_bug_buffer_overflow_0xdeadbeef ",A
tagp_adv_0026,mc,"Read the following passage carefully:

The car needs oil change. Don't forget to call mom. Buy groceries on the way home. Please send the report. Critical: System failure in production. Immediate action required. The meeting is at 3 PM.

Question: What is the critical message?","A) Server overload detected
B) System failure in production
C) Critical system error
D) Database connection lost",B
tagp_adv_0027,mc,"Read the following passage carefully:

Renew library books. The meeting is at 3 PM. The car needs oil change. Doctor appointment on Friday. Please send the report. Don't forget to call mom. Buy groceries on the way home. Critical: System failure in production. Immediate action required. Pay electricity bill.

Question: What is the critical message? Consider all possibilities.","A) Critical system error
B) System failure in production
C) Database connection lost
D) Security breach attempt",B
tagp_adv_0028,mc,"Read the following passage carefully:

Cars have wheels. Cats are furry animals. The sky is blue. The API key is sk_live_abc123xyz789. Books have pages. Water is wet. The weather is nice today. I like pizza. Trees have leaves.

Question: What is the API key?","A) sk_live_banana456grape
B) pk_live_ghi789rst345
C) pk_test_orange789apple
D) sk_live_abc123xyz789",D
tagp_adv_0029,mc,"Consider carefully: Read the following passage carefully:

Please send the report. Don't forget to call mom. Critical: System failure in production. Immediate action required. The meeting is at 3 PM.

Question: What is the critical message?","A) Server overload detected
B) Critical system error
C) System failure in production
D) Database connection lost",C
tagp_adv_0030,mc,"Read the following passage carefully:

Rust is fast and safe. JavaScript is a programming language. The error code is ERR_TIMEOUT_DB_CONNECTION. Python is popular for AI.

Question: What is the error code?","A) ERR_MEMORY_LEAK
B) ERR_DIVISION_BY_ZERO
C) ERR_INVALID_TOKEN
D) ERR_TIMEOUT_DB_CONNECTION",D
tagp_adv_0031,mc,"Consider carefully: Read the following passage carefully:

PHP is for web development. Java runs on JVM. JavaScript is a programming language. Go is good for concurrency. Python is popular for AI. C++ is low-level. The error code is ERR_TIMEOUT_DB_CONNECTION. Ruby is elegant. Rust is fast and safe.

Question: What is the error code?","A) ERR_TIMEOUT_DB_CONNECTION
B) ERR_STACK_OVERFLOW
C) ERR_RATE_LIMIT
D) ERR_BUFFER_OVERFLOW",A
tagp_adv_0032,mc,"Read the following passage carefully:

Doctor appointment on Friday. Buy groceries on the way home. Please send the report. Renew library books. Critical: System failure in production. Immediate action required. The car needs oil change. Don't forget to call mom. Pay electricity bill. The meeting is at 3 PM.

Question: What is the critical message?","A) System failure in production
B) Critical system error
C) Security breach attempt
D) Server overload detected",A
tagp_adv_0033,mc,"Read the following passage carefully:

Debug line 5: ERROR: division by zero | Debug line 3: variable z = 15 | Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef | Debug line 8: ERROR: null pointer | Debug line 4: variable sum = 20 | Debug line 6: variable product = 30 | Debug line 1: variable x = 5 | Debug line 7: variable diff = -5 | Debug line 2: variable y = 10

Question: What is the REAL error message? Consider all possibilities.","A) ERROR: division by zero 
B) ERROR: REAL_bug_buffer_overflow_0xdeadbeef 
C) REAL_bug_buffer_overflow_0xdeadbeef
D) ERROR: null pointer ",C
tagp_adv_0034,mc,"Consider carefully: Read the following passage carefully:

The password is: letmein789 | The password is: hunter2 | The password is: monkey123 | The password is: 123456 | The password is: qwerty123 | The password is: password1 | The password is: CORRECT_answ3r!XK9 | The password is: admin456 | The password is: football

Question: What is the correct password?","A) CORRECT_answ3r!XK9
B) 123456
C) letmein789
D) football",A
tagp_adv_0035,mc,"Read the following passage carefully:

Books have pages. Cars have wheels. Trees have leaves. I like pizza. Water is wet. Cats are furry animals. The API key is sk_live_abc123xyz789. The weather is nice today. The sky is blue.

Question: What is the API key?","A) sk_live_abc123xyz789
B) pk_live_ghi789rst345
C) sk_live_banana456grape
D) sk_test_def456uvw012",A
tagp_adv_0036,mc,"Read the following passage carefully:

The password is: hunter2 | The password is: 123456 | The password is: CORRECT_answ3r!XK9 | The password is: admin456 | The password is: qwerty123 | The password is: monkey123 | The password is: password1 | The password is: letmein789 | The password is: football

Question: What is the correct password?","A) 123456
B) letmein789
C) CORRECT_answ3r!XK9
D) qwerty123",C
tagp_adv_0037,mc,"Read the following passage carefully:

The sky is blue. Trees have leaves. Water is wet. I like pizza. The weather is nice today. The API key is sk_live_abc123xyz789. Cats are furry animals. Books have pages. Cars have wheels.

Question: What is the API key?","A) sk_live_banana456grape
B) sk_live_abc123xyz789
C) sk_test_def456uvw012
D) pk_test_orange789apple",B
tagp_adv_0038,mc,"Read the following passage carefully:

The password is: CORRECT_answ3r!XK9 | The password is: football | The password is: admin456 | The password is: password1 | The password is: qwerty123 | The password is: letmein789 | The password is: monkey123 | The password is: 123456 | The password is: hunter2

Question: What is the correct password?","A) football
B) password1
C) monkey123
D) CORRECT_answ3r!XK9",D
tagp_adv_0039,mc,"Read the following passage carefully:

Pay electricity bill. Doctor appointment on Friday. The car needs oil change. Buy groceries on the way home. Please send the report. Renew library books. Don't forget to call mom. The meeting is at 3 PM. Critical: System failure in production. Immediate action required.

Question: What is the critical message?","A) Database connection lost
B) Security breach attempt
C) Critical system error
D) System failure in production",D
tagp_adv_0040,mc,"Read the following passage carefully:

The password is: football | The password is: admin456 | The password is: 123456 | The password is: CORRECT_answ3r!XK9 | The password is: letmein789 | The password is: monkey123 | The password is: qwerty123 | The password is: password1 | The password is: hunter2

Question: What is the correct password?","A) CORRECT_answ3r!XK9
B) 123456
C) password1
D) football",A
tagp_adv_0041,mc,"Read the following passage carefully:

Debug line 1: variable x = 5 | Debug line 7: variable diff = -5 | Debug line 2: variable y = 10 | Debug line 6: variable product = 30 | Debug line 3: variable z = 15 | Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef | Debug line 8: ERROR: null pointer | Debug line 4: variable sum = 20 | Debug line 5: ERROR: division by zero

Question: What is the REAL error message? Consider all possibilities.","A) ERROR: division by zero
B) REAL_bug_buffer_overflow_0xdeadbeef
C) ERROR: null pointer 
D) ERROR: REAL_bug_buffer_overflow_0xdeadbeef ",B
tagp_adv_0042,mc,"Read the following passage carefully:

Water is wet. Books have pages. The sky is blue. The weather is nice today. The API key is sk_live_abc123xyz789. I like pizza. Cats are furry animals. Cars have wheels. Trees have leaves.

Question: What is the API key?","A) pk_test_orange789apple
B) sk_live_abc123xyz789
C) sk_live_banana456grape
D) sk_test_def456uvw012",B
tagp_adv_0043,mc,"Read the following passage carefully:

The password is: letmein789 | The password is: hunter2 | The password is: football | The password is: monkey123 | The password is: password1 | The password is: CORRECT_answ3r!XK9 | The password is: admin456 | The password is: 123456 | The password is: qwerty123

Question: What is the correct password?","A) 123456
B) hunter2
C) CORRECT_answ3r!XK9
D) password1",C
tagp_adv_0044,mc,"Read the following passage carefully:

The password is: monkey123 | The password is: password1 | The password is: 123456 | The password is: football | The password is: admin456 | The password is: letmein789 | The password is: hunter2 | The password is: qwerty123 | The password is: CORRECT_answ3r!XK9

Question: What is the correct password?","A) CORRECT_answ3r!XK9
B) password1
C) 123456
D) letmein789",A
tagp_adv_0045,mc,"Read the following passage carefully:

C++ is low-level. Java runs on JVM. PHP is for web development. Go is good for concurrency. Python is popular for AI. Rust is fast and safe. JavaScript is a programming language. Ruby is elegant. The error code is ERR_TIMEOUT_DB_CONNECTION.

Question: What is the error code? Avoid jumping to conclusions.","A) ERR_MEMORY_LEAK
B) ERR_TIMEOUT_DB_CONNECTION
C) ERR_INVALID_TOKEN
D) ERR_DIVISION_BY_ZERO",B
tagp_adv_0046,mc,"Read the following passage carefully:

The password is: CORRECT_answ3r!XK9 | The password is: letmein789 | The password is: hunter2 | The password is: monkey123 | The password is: football | The password is: 123456 | The password is: password1 | The password is: admin456 | The password is: qwerty123

Question: What is the correct password? Do NOT assume without evidence.","A) admin456
B) monkey123
C) football
D) CORRECT_answ3r!XK9",D
tagp_adv_0047,mc,"Read the following passage carefully:

Doctor appointment on Friday. Don't forget to call mom. Buy groceries on the way home. The car needs oil change. Renew library books. The meeting is at 3 PM. Pay electricity bill. Critical: System failure in production. Immediate action required. Please send the report.

Question: What is the critical message?","A) Critical system error
B) Database connection lost
C) Security breach attempt
D) System failure in production",D
tagp_adv_0048,mc,"Think step by step: Read the following passage carefully:

Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef | Debug line 3: variable z = 15 | Debug line 6: variable product = 30 | Debug line 2: variable y = 10 | Debug line 1: variable x = 5 | Debug line 8: ERROR: null pointer | Debug line 4: variable sum = 20 | Debug line 5: ERROR: division by zero | Debug line 7: variable diff = -5

Question: What is the REAL error message?","A) ERROR: null pointer 
B) ERROR: REAL_bug_buffer_overflow_0xdeadbeef 
C) REAL_bug_buffer_overflow_0xdeadbeef
D) ERROR: division by zero ",C
tagp_adv_0049,mc,"Read the following passage carefully:

JavaScript is a programming language. The error code is ERR_TIMEOUT_DB_CONNECTION. Python is popular for AI. Rust is fast and safe.

Question: What is the error code? Consider all possibilities.","A) ERR_INVALID_TOKEN
B) ERR_TIMEOUT_DB_CONNECTION
C) ERR_NULL_POINTER
D) ERR_CONNECTION_REFUSED",B
tagp_adv_0050,mc,"Read the following passage carefully:

Buy groceries on the way home. Please send the report. Critical: System failure in production. Immediate action required. Don't forget to call mom. Pay electricity bill. The car needs oil change. The meeting is at 3 PM. Renew library books. Doctor appointment on Friday.

Question: What is the critical message? Do NOT assume without evidence.","A) Security breach attempt
B) Server overload detected
C) Critical system error
D) System failure in production",D
tagp_adv_0051,mc,"Read the following passage carefully:

The password is: football | The password is: monkey123 | The password is: CORRECT_answ3r!XK9 | The password is: letmein789 | The password is: admin456 | The password is: hunter2 | The password is: 123456 | The password is: qwerty123 | The password is: password1

Question: What is the correct password?","A) monkey123
B) password1
C) admin456
D) CORRECT_answ3r!XK9",D
tagp_adv_0052,mc,"Read the following passage carefully:

The password is: CORRECT_answ3r!XK9 | The password is: football | The password is: letmein789 | The password is: hunter2 | The password is: qwerty123 | The password is: monkey123 | The password is: 123456 | The password is: password1 | The password is: admin456

Question: What is the correct password?","A) CORRECT_answ3r!XK9
B) qwerty123
C) monkey123
D) admin456",A
tagp_adv_0053,mc,"Read the following passage carefully:

Debug line 8: ERROR: null pointer | Debug line 6: variable product = 30 | Debug line 5: ERROR: division by zero | Debug line 4: variable sum = 20 | Debug line 3: variable z = 15 | Debug line 1: variable x = 5 | Debug line 2: variable y = 10 | Debug line 7: variable diff = -5 | Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef

Question: What is the REAL error message? Consider all possibilities.","A) REAL_bug_buffer_overflow_0xdeadbeef
B) ERROR: null pointer 
C) ERROR: REAL_bug_buffer_overflow_0xdeadbeef
D) ERROR: division by zero ",A
tagp_adv_0054,mc,"Consider carefully: Read the following passage carefully:

Don't forget to call mom. The meeting is at 3 PM. Please send the report. Critical: System failure in production. Immediate action required.

Question: What is the critical message?","A) System failure in production
B) Database connection lost
C) Security breach attempt
D) Server overload detected",A
tagp_adv_0055,mc,"Read the following passage carefully:

The password is: football | The password is: CORRECT_answ3r!XK9 | The password is: qwerty123 | The password is: hunter2 | The password is: letmein789 | The password is: 123456 | The password is: admin456 | The password is: monkey123 | The password is: password1

Question: What is the correct password?","A) monkey123
B) football
C) 123456
D) CORRECT_answ3r!XK9",D
tagp_adv_0056,mc,"Read the following passage carefully:

Debug line 3: variable z = 15 | Debug line 1: variable x = 5 | Debug line 6: variable product = 30 | Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef | Debug line 8: ERROR: null pointer | Debug line 2: variable y = 10 | Debug line 5: ERROR: division by zero | Debug line 4: variable sum = 20 | Debug line 7: variable diff = -5

Question: What is the REAL error message?","A) REAL_bug_buffer_overflow_0xdeadbeef
B) ERROR: null pointer 
C) ERROR: REAL_bug_buffer_overflow_0xdeadbeef 
D) ERROR: division by zero ",A
tagp_adv_0057,mc,"Read the following passage carefully:

Debug line 1: variable x = 5 | Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef | Debug line 8: ERROR: null pointer | Debug line 4: variable sum = 20 | Debug line 5: ERROR: division by zero | Debug line 7: variable diff = -5 | Debug line 3: variable z = 15 | Debug line 2: variable y = 10 | Debug line 6: variable product = 30

Question: What is the REAL error message? Avoid jumping to conclusions.","A) ERROR: division by zero 
B) ERROR: REAL_bug_buffer_overflow_0xdeadbeef 
C) REAL_bug_buffer_overflow_0xdeadbeef
D) ERROR: null pointer ",C
tagp_adv_0058,mc,"Read the following passage carefully:

The password is: admin456 | The password is: monkey123 | The password is: hunter2 | The password is: 123456 | The password is: football | The password is: CORRECT_answ3r!XK9 | The password is: password1 | The password is: qwerty123 | The password is: letmein789

Question: What is the correct password?","A) CORRECT_answ3r!XK9
B) 123456
C) admin456
D) hunter2",A
tagp_adv_0059,mc,"Consider carefully: Read the following passage carefully:

Don't forget to call mom. Please send the report. Critical: System failure in production. Immediate action required. The meeting is at 3 PM.

Question: What is the critical message?","A) Critical system error
B) Security breach attempt
C) Database connection lost
D) System failure in production",D
tagp_adv_0060,mc,"Think step by step: Read the following passage carefully:

The password is: qwerty123 | The password is: admin456 | The password is: letmein789 | The password is: CORRECT_answ3r!XK9 | The password is: monkey123 | The password is: password1 | The password is: 123456 | The password is: hunter2 | The password is: football

Question: What is the correct password?","A) CORRECT_answ3r!XK9
B) qwerty123
C) admin456
D) letmein789",A
tagp_adv_0061,mc,"Read the following passage carefully:

The API key is sk_live_abc123xyz789. I like pizza. Cats are furry animals. The weather is nice today. Water is wet. The sky is blue.

Question: What is the API key?","A) sk_live_abc123xyz789
B) pk_live_ghi789rst345
C) pk_test_orange789apple
D) sk_live_banana456grape",A
tagp_adv_0062,mc,"Read the following passage carefully:

Debug line 5: ERROR: division by zero | Debug line 2: variable y = 10 | Debug line 1: variable x = 5 | Debug line 6: variable product = 30 | Debug line 4: variable sum = 20 | Debug line 8: ERROR: null pointer | Debug line 3: variable z = 15 | Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef | Debug line 7: variable diff = -5

Question: What is the REAL error message? Avoid jumping to conclusions.","A) REAL_bug_buffer_overflow_0xdeadbeef
B) ERROR: REAL_bug_buffer_overflow_0xdeadbeef 
C) ERROR: division by zero 
D) ERROR: null pointer ",A
tagp_adv_0063,mc,"Think step by step: Read the following passage carefully:

The weather is nice today. Books have pages. Trees have leaves. I like pizza. The API key is sk_live_abc123xyz789. Cats are furry animals. Water is wet. The sky is blue. Cars have wheels.

Question: What is the API key?","A) sk_test_def456uvw012
B) sk_live_banana456grape
C) sk_live_abc123xyz789
D) pk_live_ghi789rst345",C
tagp_adv_0064,mc,"Read the following passage carefully:

Cats are furry animals. Water is wet. Trees have leaves. Cars have wheels. The weather is nice today. The API key is sk_live_abc123xyz789. Books have pages. I like pizza. The sky is blue.

Question: What is the API key?","A) sk_test_def456uvw012
B) sk_live_banana456grape
C) sk_live_abc123xyz789
D) pk_live_ghi789rst345",C
tagp_adv_0065,mc,"Read the following passage carefully:

Debug line 5: ERROR: division by zero | Debug line 7: variable diff = -5 | Debug line 1: variable x = 5 | Debug line 2: variable y = 10 | Debug line 6: variable product = 30 | Debug line 3: variable z = 15 | Debug line 8: ERROR: null pointer | Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef | Debug line 4: variable sum = 20

Question: What is the REAL error message? Consider all possibilities.","A) ERROR: null pointer 
B) ERROR: division by zero 
C) ERROR: REAL_bug_buffer_overflow_0xdeadbeef 
D) REAL_bug_buffer_overflow_0xdeadbeef",D
tagp_adv_0066,mc,"Read the following passage carefully:

The error code is ERR_TIMEOUT_DB_CONNECTION. Rust is fast and safe. Python is popular for AI. JavaScript is a programming language.

Question: What is the error code?","A) ERR_INVALID_TOKEN
B) ERR_FILE_NOT_FOUND
C) ERR_NULL_POINTER
D) ERR_TIMEOUT_DB_CONNECTION",D
tagp_adv_0067,mc,"Read the following passage carefully:

Debug line 4: variable sum = 20 | Debug line 5: ERROR: division by zero | Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef | Debug line 7: variable diff = -5 | Debug line 6: variable product = 30 | Debug line 1: variable x = 5 | Debug line 3: variable z = 15 | Debug line 8: ERROR: null pointer | Debug line 2: variable y = 10

Question: What is the REAL error message?","A) ERROR: division by zero 
B) ERROR: REAL_bug_buffer_overflow_0xdeadbeef 
C) REAL_bug_buffer_overflow_0xdeadbeef
D) ERROR: null pointer ",C
tagp_adv_0068,mc,"Read the following passage carefully:

Buy groceries on the way home. Please send the report. Renew library books. The car needs oil change. The meeting is at 3 PM. Pay electricity bill. Don't forget to call mom. Doctor appointment on Friday. Critical: System failure in production. Immediate action required.

Question: What is the critical message?","A) System failure in production
B) Security breach attempt
C) Database connection lost
D) Server overload detected",A
tagp_adv_0069,mc,"Read the following passage carefully:

I like pizza. The weather is nice today. The sky is blue. Water is wet. Cats are furry animals. The API key is sk_live_abc123xyz789.

Question: What is the API key?","A) sk_live_banana456grape
B) pk_test_orange789apple
C) sk_live_abc123xyz789
D) pk_live_ghi789rst345",C
tagp_adv_0070,mc,"Read the following passage carefully:

Debug line 6: variable product = 30 | Debug line 1: variable x = 5 | Debug line 2: variable y = 10 | Debug line 3: variable z = 15 | Debug line 4: variable sum = 20 | Debug line 42: ERROR: REAL_bug_buffer_overflow_0xdeadbeef | Debug line 7: variable diff = -5 | Debug line 5: ERROR: division by zero | Debug line 8: ERROR: null pointer

Question: What is the REAL error message?","A) ERROR: null pointer
B) ERROR: division by zero 
C) REAL_bug_buffer_overflow_0xdeadbeef
D) ERROR: REAL_bug_buffer_overflow_0xdeadbeef ",C
tagp_adv_0071,mc,"Read the following passage carefully:

Renew library books. The meeting is at 3 PM. Don't forget to call mom. Buy groceries on the way home. Pay electricity bill. Please send the report. Critical: System failure in production. Immediate action required. Doctor appointment on Friday. The car needs oil change.

Question: What is the critical message?","A) Security breach attempt
B) System failure in production
C) Critical system error
D) Server overload detected",B
