id,question_type,question,choices,answer
adv_0047,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: yellow sheep Consider: Common misconceptions may lead to wrong answers.","A) ellow sheep
B B) heepyellow
C C) ellowsheep
D D) ellow-sheep",
adv_0048,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 3 -> Output: 6 (add 3)
Input: 4 -> Output: 8 (add 4)

Test: 4 Analyze: Surface-level reading may be misleading.",A)  B) (multiply by 2 C)  D) (add 4,
adv_0049,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 3 -> Output: 6 (add 3)
Input: 5 -> Output: 10 (add 5)

Test: 7 Consider: Common misconceptions may lead to wrong answers.",A)  B)  C) 4 (add 7 D) 4 (multiply by 2,A
adv_0050,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: brown fish","A) ishbrown
D B) rownfish
C C) rown-fish
B D) rown fish",
adv_0051,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: 4 -> Output: 8 (add 4)
Input: 5 -> Output: 10 (add 5)

Test: 3",A)  B)  C) (add 3 D) (multiply by 2,
adv_0052,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 5 -> Output: 10 (add 5)
Input: 7 -> Output: 14 (add 7)

Test: 4",A) (add 4 B)  C) 3 (add 6 D) ,B
adv_0053,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 5 -> Output: 10 (add 5)
Input: 4 -> Output: 8 (add 4)

Test: 7",A)  B)  C) 4 (multiply by 2 D) 6 (add 9,B
adv_0054,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: set -> Output: tse
Input: dog -> Output: god

Test: pan Note: Multiple options may appear plausible.","A) ot
D B) ish
C C) ac
B D) sif",
adv_0055,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 4 -> Output: 8 (add 4)
Input: 5 -> Output: 10 (add 5)

Test: 4",A)  B)  C) (no change D) (multiply by 2,
adv_0056,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: 5 -> Output: 10 (add 5)
Input: 7 -> Output: 14 (add 7)

Test: 5",A) (no change B)  C)  D) 0 (multiply by 2,
adv_0057,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: green fish","A) reen fish
B B) reenfish
C C) reen-fish
D D) ishgreen",
adv_0058,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: 4 -> Output: 8 (add 4)
Input: 7 -> Output: 14 (add 7)

Test: 7 Consider: Common misconceptions may lead to wrong answers.",A) (no change B) 4 (multiply by 2 C)  D) ,D
adv_0059,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 5 -> Output: 10 (add 5)
Input: 3 -> Output: 6 (add 3)

Test: 7 Consider: Common misconceptions may lead to wrong answers.",A)  B) (no change C)  D) 4 (add 7,C
adv_0060,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: yellow fish Note: Multiple options may appear plausible.","A) ellow-fish B) ellowfish
C C) ellow fish
D D) ishyellow
B",
adv_0061,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: down -> Output: nwod
Input: cat -> Output: tac

Test: top","A) od B) se
C C) et
B D) sif
D",
adv_0062,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: pink rabbit Careful: This requires precise reasoning.","A) ink rabbit
B B) abbitpink
D C) inkrabbit D) ink-rabbit
C",
adv_0063,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 7 -> Output: 14 (add 7)
Input: 3 -> Output: 6 (add 3)

Test: 3 Careful: This requires precise reasoning.",A) 2 (add 9 B) (multiply by 2 C)  D) ,
adv_0064,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 7 -> Output: 14 (add 7)
Input: 4 -> Output: 8 (add 4)

Test: 7 Analyze: Surface-level reading may be misleading.",A)  B) (no change C) 4 (add 7 D) ,A
adv_0065,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: pan -> Output: nap
Input: top -> Output: pot

Test: set","A) own
D B) wod
B C) an
C D) at",
adv_0066,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: cat -> Output: tac
Input: top -> Output: pot

Test: fish Careful: This requires precise reasoning.","A) et B) sif
C C) ish
D D) od
B",
adv_0067,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: brown chicken","A) rown-chicken
D B) rownchicken C) rown chicken
C D) hickenbrown
B",
adv_0068,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 3 -> Output: 6 (add 3)
Input: 4 -> Output: 8 (add 4)

Test: 5",A)  B) 0 (add 5 C)  D) (no change,C
adv_0069,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: yellow horse","A) ellow-horse
C B) ellow horse
B C) orseyellow
D D) ellowhorse",
adv_0070,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: bird -> Output: drib
Input: top -> Output: pot

Test: dog Consider: Common misconceptions may lead to wrong answers.","A) ish
C B) sif
B C) rib D) op
D",
adv_0071,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 3 -> Output: 6 (add 3)
Input: 7 -> Output: 14 (add 7)

Test: 3 Consider: Common misconceptions may lead to wrong answers.",A) (no change B) 2 (add 9 C)  D) ,
adv_0072,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: blue pig Note: Multiple options may appear plausible.","A) lue pig
D B) luepig
B C) lue-pig D) igblue
C",
adv_0073,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: top -> Output: pot
Input: dog -> Output: god

Test: bird","A) wod
B B) ot
D C) an D) op
C",
adv_0074,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: brown cow","A) rowncow B) rown-cow
C C) owbrown
B D) rown cow
D",
adv_0075,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: brown cat Consider: Common misconceptions may lead to wrong answers.","A) atbrown
C B) rown cat
D C) rown-cat
B D) rowncat",
adv_0076,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 5 -> Output: 10 (add 5)
Input: 7 -> Output: 14 (add 7)

Test: 7 Consider: Common misconceptions may lead to wrong answers.",A) 6 (add 3 B)  C) 4 (multiply by 2 D) ,D
adv_0077,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: pan -> Output: nap
Input: bird -> Output: drib

Test: fish","A) ish
D B) at C) od
C D) og
B",
adv_0078,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: yellow pig","A) ellow pig
C B) ellow-pig
D C) ellowpig D) igyellow
B",
adv_0079,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: fish -> Output: hsif
Input: down -> Output: nwod

Test: dog","A) od
B B) rib
C C) og
D D) se",
adv_0080,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: orange dog Careful: This requires precise reasoning.","A) range dog B) rangedog
C C) ogorange
B D) range-dog
D",
adv_0081,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 5 -> Output: 10 (add 5)
Input: 4 -> Output: 8 (add 4)

Test: 4",A) (no change B)  C) (add 9 D) ,
adv_0082,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: 3 -> Output: 6 (add 3)
Input: 5 -> Output: 10 (add 5)

Test: 4",A) (no change B)  C)  D) (multiply by 2,C
adv_0083,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: green sheep Note: Multiple options may appear plausible.","A) reen sheep
D B) heepgreen
B C) reen-sheep D) reensheep
C",
adv_0084,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: green pig Note: Multiple options may appear plausible.","A) iggreen
B B) reen-pig
C C) reenpig
D D) reen pig",
adv_0085,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: bird -> Output: drib
Input: top -> Output: pot

Test: pan Consider: Common misconceptions may lead to wrong answers.","A) og
D B) own
C C) od
B D) op",
adv_0086,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: pink horse","A) ink horse
D B) orsepink
C C) ink-horse
B D) inkhorse",
adv_0087,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: 5 -> Output: 10 (add 5)
Input: 4 -> Output: 8 (add 4)

Test: 5 Careful: This requires precise reasoning.",A) (no change B)  C) 0 (multiply by 2 D) ,D
adv_0088,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: green cat Consider: Common misconceptions may lead to wrong answers.","A) reencat
B B) reen-cat
C C) reen cat
D D) atgreen",
adv_0089,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: black horse Consider: Common misconceptions may lead to wrong answers.","A) lack-horse
B B) lack horse
D C) orseblack D) lackhorse
C",
adv_0090,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: purple dog","A) urple-dog
C B) ogpurple
D C) urple dog
B D) urpledog",
adv_0091,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: green cow","A) reencow
C B) owgreen C) reen cow
D D) reen-cow
B",
adv_0092,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: blue fish Analyze: Surface-level reading may be misleading.","A) ishblue
B B) luefish C) lue fish
D D) lue-fish
C",
adv_0093,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: cat -> Output: tac
Input: fish -> Output: hsif

Test: pan","A) wod
B B) at C) an
D D) ap
C",
adv_0094,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: top -> Output: pot
Input: pan -> Output: nap

Test: bird","A) op
C B) ap
B C) an D) rib
D",
adv_0095,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: fish -> Output: hsif
Input: top -> Output: pot

Test: set Note: Multiple options may appear plausible.","A) at
B B) ac
D C) od D) wod
C",
adv_0096,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: down -> Output: nwod
Input: cat -> Output: tac

Test: bird","A) ot
C B) an
B C) ap D) et
D",
adv_0097,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: 4 -> Output: 8 (add 4)
Input: 5 -> Output: 10 (add 5)

Test: 7",A) (no change B)  C)  D) 6 (add 6,
adv_0098,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: cat -> Output: tac
Input: fish -> Output: hsif

Test: bird","A) ird
B B) wod
D C) op D) rib
C",
adv_0099,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: dog -> Output: god
Input: down -> Output: nwod

Test: set","A) og B) od
B C) wod
C D) own
D",
adv_0100,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: pan -> Output: nap
Input: dog -> Output: god

Test: down Careful: This requires precise reasoning.","A) rib
B B) od
C C) og D) own
D",
adv_0101,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: 7 -> Output: 14 (add 7)
Input: 5 -> Output: 10 (add 5)

Test: 4",A) (no change B) (multiply by 2 C)  D) ,D
adv_0102,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: bird -> Output: drib
Input: cat -> Output: tac

Test: dog Careful: This requires precise reasoning.","A) at
B B) ish
D C) et
C D) ac",
adv_0103,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: blue rabbit Note: Multiple options may appear plausible.","A) lue rabbit
C B) lue-rabbit C) luerabbit
D D) abbitblue
B",
adv_0104,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: fish -> Output: hsif
Input: pan -> Output: nap

Test: dog Note: Multiple options may appear plausible.","A) ot B) wod
B C) ap
C D) own
D",
adv_0105,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 3 -> Output: 6 (add 3)
Input: 7 -> Output: 14 (add 7)

Test: 7",A) 4 (multiply by 2 B) 4 (add 7 C)  D) ,
adv_0106,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: 7 -> Output: 14 (add 7)
Input: 3 -> Output: 6 (add 3)

Test: 7",A)  B) 4 (multiply by 2 C)  D) (no change,
adv_0107,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: 4 -> Output: 8 (add 4)
Input: 7 -> Output: 14 (add 7)

Test: 3 Note: Multiple options may appear plausible.",A) (multiply by 2 B) (no change C)  D) ,C
adv_0108,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: yellow cat Note: Multiple options may appear plausible.","A) ellow cat
B B) atyellow
C C) ellowcat
D D) ellow-cat",
adv_0109,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: orange rabbit","A) abbitorange B) range-rabbit
C C) range rabbit
B D) rangerabbit
D",
adv_0110,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: fish -> Output: hsif
Input: bird -> Output: drib

Test: dog Careful: This requires precise reasoning.","A) own
C B) ac
B C) at
D D) ot",
adv_0111,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: down -> Output: nwod
Input: cat -> Output: tac

Test: pan Consider: Common misconceptions may lead to wrong answers.","A) ird
B B) op
D C) ap D) an
C",
adv_0112,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: bird -> Output: drib
Input: set -> Output: tse

Test: cat","A) wod
C B) ird C) rib
D D) op
B",
adv_0113,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: blue cow","A) owblue
D B) lue-cow C) luecow
C D) lue cow
B",
adv_0114,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: top -> Output: pot
Input: down -> Output: nwod

Test: pan Consider: Common misconceptions may lead to wrong answers.","A) wod
B B) od
C C) own
D D) se",
adv_0115,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: 3 -> Output: 6 (add 3)
Input: 4 -> Output: 8 (add 4)

Test: 3",A)  B) (add 3 C) (multiply by 2 D) ,A
adv_0116,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: red bird Consider: Common misconceptions may lead to wrong answers.","A) irdred
B B) ed-bird C) ed bird
D D) edbird
C",
adv_0117,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: red cat -> Output: redcat
Input: blue dog -> Output: bluedog

Test: white dog Careful: This requires precise reasoning.","A) ogwhite
C B) hite dog C) hitedog
D D) hite-dog
B",
adv_0118,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: fish -> Output: hsif
Input: pan -> Output: nap

Test: bird","A) ird
B B) og C) od
C D) ap
D",
adv_0119,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: down -> Output: nwod
Input: top -> Output: pot

Test: dog Analyze: Surface-level reading may be misleading.","A) sif
D B) wod
C C) ish D) ot
B",
adv_0120,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: 3 -> Output: 6 (add 3)
Input: 5 -> Output: 10 (add 5)

Test: 5 Consider: Common misconceptions may lead to wrong answers.",A)  B) (no change C) 1 (add 3 D) ,A
adv_0121,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: 7 -> Output: 14 (add 7)
Input: 3 -> Output: 6 (add 3)

Test: 4",A)  B) (multiply by 2 C)  D) (no change,
adv_0122,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: top -> Output: pot
Input: pan -> Output: nap

Test: down Analyze: Surface-level reading may be misleading.","A) se
D B) et C) og
B D) ish
C",
adv_0123,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: cat -> Output: tac
Input: bird -> Output: drib

Test: pan Note: Multiple options may appear plausible.","A) ac
B B) at
D C) wod
C D) se",
adv_0124,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: fish -> Output: hsif
Input: dog -> Output: god

Test: cat","A) et
B B) an C) og
C D) se
D",
adv_0125,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: set -> Output: tse
Input: down -> Output: nwod

Test: dog Note: Multiple options may appear plausible.","A) se
D B) ac
C C) at D) ird
B",
adv_0126,mc,"Select the option that represents best describes: Learn the rule from these examples and apply to the test case.

Input: top -> Output: pot
Input: cat -> Output: tac

Test: bird Analyze: Surface-level reading may be misleading.","A) op B) rib
D C) ot
B D) rib
C",
adv_0127,mc,"Which best describes: Learn the rule from these examples and apply to the test case.

Input: bird -> Output: drib
Input: down -> Output: nwod

Test: dog Careful: This requires precise reasoning.","A) op
D B) sif
B C) ot
C D) se",
